age,StateName,"(1.0, 1.0)","(1.0, 2.0)","(1.0, 3.0)","(1.0, 4.0)","(1.0, 5.0)","(1.0, 6.0)","(1.0, 7.0)","(1.0, 8.0)","(2.0, 1.0)","(2.0, 2.0)","(2.0, 3.0)","(2.0, 4.0)","(2.0, 5.0)","(2.0, 6.0)","(2.0, 7.0)","(2.0, 8.0)","('TotalPOP', '')","('key', '')"
27,Oklahoma,17206,16376,3095,2700,3194,2980,994,951,3261,2899,178,137,367,317,46,39,54740,1414
13,Utah,21689,19929,570,468,296,261,973,835,4446,4271,132,185,261,226,96,78,54716,708
12,Oklahoma,16141,15463,2922,2732,3250,3178,761,653,3934,3861,257,284,589,564,54,66,54709,649
52,Kentucky,23344,24456,2021,2191,63,68,425,470,824,640,43,40,20,17,13,12,54647,2670
42,Kentucky,22848,23142,2283,2317,52,52,604,708,1273,973,73,82,29,31,18,23,54508,2160
2,Kentucky,22160,20725,3090,3091,23,26,652,624,1791,1662,222,162,64,61,73,72,54498,120
12,Utah,21229,20037,551,501,266,265,938,819,4521,4321,164,182,207,235,112,101,54449,657
33,Kentucky,22539,22439,2753,2465,69,78,734,692,1317,1028,102,86,40,23,27,15,54407,1701
3,Kentucky,22010,20984,3017,3029,24,30,658,674,1690,1565,182,173,45,76,91,67,54315,171
23,Oregon,18727,18517,1003,879,446,430,2161,1840,4655,4509,158,125,352,273,97,99,54271,1211
53,Louisiana,16725,17212,7459,9131,196,211,526,535,1095,858,123,95,32,20,15,11,54244,2722
43,Oregon,20738,20288,704,562,349,390,1563,2037,3538,3192,135,100,263,202,105,71,54237,2231
71,Maryland,16023,17871,6089,8845,90,84,1410,1787,720,994,90,135,23,34,11,14,54220,3642
65,Oregon,22562,25360,467,367,310,362,885,1117,1234,1271,30,30,88,74,31,30,54218,3353
51,Louisiana,16920,17188,7332,8747,213,197,534,606,1170,929,117,99,43,32,32,19,54178,2620
7,Oklahoma,15519,14579,2820,2705,3511,3228,781,870,3779,3577,294,314,1072,1005,51,55,54160,394
62,Oregon,22266,24792,476,357,314,412,969,1241,1451,1487,44,31,113,133,20,29,54135,3200
66,Oregon,22689,25578,390,345,290,351,840,1087,1130,1175,32,30,89,69,19,21,54135,3404
70,Minnesota,24364,25628,672,877,199,271,581,739,332,378,26,14,24,10,9,9,54133,3594
43,Kentucky,22657,23109,2322,2284,43,49,589,664,1208,939,83,84,35,20,25,18,54129,2211
26,Oklahoma,16825,16168,3060,2724,3126,2988,1091,871,3272,2888,151,146,363,332,40,47,54092,1363
34,Kentucky,22450,22648,2517,2385,90,55,637,659,1396,972,90,69,41,29,39,14,54091,1752
31,Oklahoma,17400,17544,2677,2499,2684,2621,914,1025,3071,2599,162,135,331,305,58,49,54074,1618
9,Oklahoma,15429,14785,2927,2662,3383,3292,790,744,3736,3673,235,288,992,1025,49,34,54044,496
59,Oregon,22199,23822,537,436,354,444,1043,1329,1828,1620,45,39,140,112,32,36,54016,3047
24,Oklahoma,16966,15823,2956,2593,3067,2931,1171,1033,3345,2985,162,155,375,315,48,51,53976,1261
37,Oklahoma,17721,17978,2206,2149,2520,2657,832,1119,3013,2678,117,152,386,321,51,51,53951,1924
14,Utah,21276,19919,517,489,265,251,963,843,4339,4138,156,140,246,227,89,92,53950,759
68,Alabama,18717,21276,5214,7038,183,185,236,361,345,293,22,21,17,6,3,6,53923,3469
36,Kentucky,22089,22788,2403,2418,51,59,617,712,1439,1038,94,94,35,24,18,21,53900,1854
64,Oregon,22381,24944,463,382,320,369,901,1185,1310,1323,27,25,102,101,38,18,53889,3302
6,Oklahoma,15494,14504,2730,2714,3352,3123,799,784,3830,3611,313,248,1068,1143,79,79,53871,343
48,Louisiana,16404,16670,7581,8669,178,197,650,641,1379,1080,113,107,69,38,18,19,53813,2467
25,Oklahoma,16751,15765,3073,2639,3139,3024,1186,901,3314,2916,163,130,354,325,54,47,53781,1312
11,Oklahoma,15804,14966,2910,2875,3166,3059,694,697,3916,3860,266,261,570,597,66,64,53771,598
14,Oklahoma,15891,15248,2883,2614,3220,3126,699,699,3848,3831,257,217,536,520,58,55,53702,751
79,North Carolina,18912,23891,3289,5147,206,268,412,479,414,546,39,41,20,16,4,4,53688,4063
45,Kentucky,22700,23039,2173,2246,47,60,623,568,1095,872,70,70,42,32,30,12,53679,2313
72,Maryland,16163,18071,5667,8430,74,80,1406,1830,705,963,77,117,24,31,15,12,53665,3693
56,Connecticut,19474,20449,2438,2952,78,78,977,1105,2539,2745,288,329,64,75,39,31,53661,2863
52,Louisiana,16483,16815,7533,9019,196,193,531,560,1117,919,96,93,26,34,22,11,53648,2671
10,Oklahoma,15704,14827,2815,2750,3177,3110,729,768,3977,3813,242,263,684,660,59,48,53626,547
38,Oklahoma,18008,17959,2235,2116,2484,2574,815,1017,2972,2444,122,130,367,286,45,47,53621,1975
8,Oklahoma,15325,14652,2851,2675,3383,3280,737,890,3616,3514,253,265,1060,984,64,61,53610,445
4,Oklahoma,14840,14334,2805,2808,3367,3239,780,786,4082,3658,317,279,1119,1052,56,73,53595,241
15,Utah,20969,20014,539,484,253,251,984,939,4214,4020,123,132,222,228,67,94,53533,810
15,Oklahoma,16069,15210,2794,2630,3251,3102,729,710,3749,3633,243,245,511,516,63,43,53498,802
5,Oklahoma,15047,14421,2929,2746,3326,3183,787,811,3840,3566,316,292,1021,1078,73,53,53489,292
66,Louisiana,16959,18533,6735,8618,163,172,364,434,649,648,81,71,19,14,4,14,53478,3385
19,Oklahoma,16149,14823,3129,2889,3252,3244,858,753,3543,3393,228,195,453,392,62,62,53425,1006
16,Oklahoma,16130,15262,2705,2566,3325,3126,698,782,3600,3665,222,226,478,496,56,55,53392,853
70,Colorado,21131,23218,750,834,168,180,585,861,2466,2773,34,41,125,140,24,34,53364,3576
16,Utah,20790,19969,522,485,275,290,1021,928,4162,4050,131,146,209,197,85,87,53347,861
35,Oklahoma,17573,17662,2343,2141,2399,2594,821,994,3214,2586,152,133,335,295,59,36,53337,1822
85,Mississippi,13780,25699,3566,8970,67,96,153,200,245,371,66,86,6,3,3,4,53315,4360
1,Kentucky,21517,20426,3099,2992,28,30,605,594,1687,1633,206,198,75,68,61,59,53278,69
61,Oregon,21965,24107,507,415,306,404,965,1249,1517,1457,28,36,136,104,38,44,53278,3149
10,Utah,20782,19542,537,498,229,273,877,868,4408,4259,165,175,221,234,113,96,53277,555
11,Utah,20718,19659,521,489,242,261,870,843,4394,4273,151,174,225,195,115,103,53233,606
83,Pennsylvania,19327,28125,1222,2324,21,47,464,567,376,546,65,73,22,19,3,8,53209,4272
47,Kentucky,22601,22973,2052,2225,47,70,573,592,977,856,47,74,36,35,34,12,53204,2415
55,Connecticut,18973,19936,2514,2948,83,76,1008,1163,2661,2911,272,361,81,79,41,44,53151,2812
40,Oklahoma,17787,17743,2261,2268,2473,2516,812,934,2873,2546,105,142,317,278,46,45,53146,2077
67,Oregon,22412,25284,359,334,290,364,733,1043,1045,1042,29,24,52,68,24,19,53122,3455
58,Oregon,21533,23334,530,438,328,405,1077,1433,1897,1694,51,41,131,130,29,32,53083,2996
17,Oklahoma,16202,15298,2677,2574,3242,3116,723,777,3539,3410,216,215,465,479,58,65,53056,904
60,Connecticut,19900,20856,2213,2804,73,71,832,956,2204,2361,260,279,75,62,27,33,53006,3067
66,Kentucky,22791,25304,1631,1992,83,64,235,251,307,292,17,14,10,0,10,5,53006,3384
25,Utah,21053,19134,568,431,334,262,1469,1253,3934,3709,147,97,226,166,78,75,52936,1320
59,Connecticut,19951,20945,2120,2699,65,58,869,912,2156,2423,219,295,65,70,29,35,52911,3016
45,Oregon,20208,19479,733,556,350,320,1675,1997,3580,3107,107,105,259,214,68,79,52837,2333
79,Michigan,20301,25253,1967,3076,134,144,491,587,359,427,11,15,9,15,3,12,52804,4052
17,Utah,20712,19609,513,446,282,264,1013,931,4140,4030,115,148,213,183,88,104,52791,912
57,Connecticut,19434,20170,2364,2869,68,64,958,1019,2381,2607,261,333,84,70,35,44,52761,2914
81,Ohio,19757,26969,1704,2776,51,57,338,332,255,400,9,28,7,10,11,9,52713,4167
36,Oklahoma,17342,17438,2317,2120,2413,2578,890,969,3040,2528,135,108,366,292,54,31,52621,1873
81,Illinois,17041,23518,2196,3820,31,51,1139,1412,1375,1785,59,49,31,37,13,31,52588,4145
32,Oklahoma,16888,17283,2505,2347,2545,2450,841,930,3134,2573,125,143,393,311,40,44,52552,1669
34,Oklahoma,17320,17243,2409,2218,2401,2542,836,999,3031,2554,132,147,321,288,57,51,52549,1771
0,Kentucky,21311,20348,3043,2920,42,40,541,511,1629,1564,171,162,67,66,50,46,52511,18
22,Oregon,17845,17612,975,898,393,410,2039,1957,4652,4572,169,130,309,322,118,106,52507,1160
44,Oregon,19800,19365,674,584,374,327,1580,1903,3560,3318,140,105,257,224,57,65,52333,2282
57,Oregon,21143,22503,507,463,354,375,1198,1485,1973,1835,45,43,158,135,57,53,52327,2945
9,Utah,20488,19201,503,508,267,241,890,887,4110,3920,142,150,362,340,144,138,52291,504
7,Utah,20365,19056,436,533,287,240,961,998,4023,4018,160,157,404,405,121,111,52275,402
46,Kentucky,22053,22606,2080,2085,46,52,592,526,1032,892,93,70,30,33,17,20,52227,2364
44,Kentucky,21859,22358,2151,2145,63,49,594,677,1142,898,64,60,32,9,34,17,52152,2262
39,Oklahoma,17603,17393,2129,2103,2395,2575,769,905,2865,2525,125,125,293,269,37,33,52144,2026
44,Louisiana,15189,15403,7571,8957,157,194,664,642,1591,1321,146,120,72,36,31,25,52119,2263
58,Connecticut,19474,20238,2117,2729,58,61,855,925,2267,2633,230,283,76,65,38,37,52086,2965
45,Louisiana,15468,15393,7353,8735,166,177,701,682,1690,1245,169,114,51,37,20,28,52029,2314
20,Connecticut,16006,15824,3343,3159,80,69,1439,1402,4427,4297,793,747,132,128,75,86,52007,1027
51,Oregon,20506,20567,625,445,334,357,1391,1769,2788,2555,91,76,235,155,57,45,51996,2639
21,Utah,19512,19941,596,376,280,280,1124,1223,3936,3841,122,103,165,184,86,88,51857,1116
69,Alabama,17905,20206,5245,6846,182,156,204,361,327,305,25,28,7,8,7,3,51815,3520
78,Georgia,16715,20876,4249,6690,66,59,716,901,506,661,63,89,8,14,8,9,51630,3989
18,Oklahoma,15665,14371,2879,2635,3205,3090,759,697,3518,3332,227,197,444,417,51,68,51555,955
74,Washington,20731,23303,536,557,254,312,1651,2178,844,997,20,19,36,47,15,27,51527,3822
6,Utah,20190,18752,511,478,249,267,965,912,4059,3843,145,135,345,382,133,115,51481,351
33,Oklahoma,16808,16789,2422,2256,2529,2515,838,894,3098,2418,127,132,299,270,49,37,51481,1720
3,Oklahoma,14366,13521,2857,2680,3344,3040,748,733,3634,3559,340,316,1099,1084,68,65,51454,190
48,Oregon,20007,19108,597,484,341,359,1593,2128,3144,2840,90,92,234,220,63,77,51377,2486
47,Louisiana,15316,15545,7452,8521,177,195,656,657,1424,1091,125,96,37,37,21,22,51372,2416
5,Utah,19792,18723,456,471,264,253,1013,1012,4116,4040,132,147,386,320,122,111,51358,300
60,Oklahoma,19226,20258,1705,1993,2001,2271,502,556,1316,1185,45,37,108,112,4,19,51338,3097
56,Oregon,20713,21490,536,420,331,375,1220,1522,2183,1940,59,51,171,122,35,55,51223,2894
21,Oregon,17436,16929,1048,809,438,463,1813,1873,4668,4563,140,136,312,333,118,83,51162,1109
68,Oregon,21722,24234,345,304,265,328,781,1019,914,961,16,21,48,54,16,14,51042,3506
71,Minnesota,22842,24509,556,780,172,213,532,661,301,356,14,25,21,16,1,3,51002,3645
70,Alabama,17688,20290,4889,6536,148,173,188,377,262,275,33,29,4,3,3,5,50903,3571
29,Utah,19429,19296,616,391,328,368,1369,1356,3675,3314,156,103,189,159,76,69,50894,1524
8,Utah,19748,18809,471,506,259,243,872,895,3935,3665,174,140,422,431,148,124,50842,453
54,Connecticut,17815,18685,2447,2855,65,77,1035,1125,2755,2985,322,381,69,95,43,52,50806,2761
28,Utah,19477,18926,689,410,335,303,1364,1273,3809,3478,116,101,194,151,82,83,50791,1473
26,Utah,19712,18512,651,422,326,302,1379,1290,3868,3568,131,88,205,176,84,71,50785,1371
4,Utah,19573,18425,489,465,248,254,916,1025,4160,4036,148,125,303,313,144,140,50764,249
12,Oregon,17203,16321,969,944,353,339,1360,1509,5289,5168,211,153,361,333,129,107,50749,650
78,New Jersey,15948,20649,1937,3244,47,45,1785,2105,1737,2699,152,245,41,40,22,46,50742,4009
73,Colorado,20772,22435,589,648,154,146,463,661,2053,2471,33,17,106,121,32,32,50733,3729
61,Connecticut,19472,20388,2091,2475,55,59,761,855,1800,2124,230,235,64,59,23,32,50723,3118
59,Oklahoma,18963,20045,1695,1851,1884,2232,454,576,1372,1235,49,51,103,115,18,15,50658,3046
13,Oregon,17249,16385,947,930,395,354,1338,1492,5241,4992,172,164,363,362,124,106,50614,701
20,Oregon,17120,16375,980,873,439,450,1894,1858,4961,4462,151,139,361,310,102,111,50586,1058
71,Colorado,20287,22050,689,683,145,170,576,787,2254,2606,25,43,130,111,13,16,50585,3627
21,Connecticut,15756,15216,3267,3130,68,77,1366,1379,4248,4188,746,721,139,117,83,63,50564,1078
75,Washington,20374,23047,522,552,261,323,1595,2095,730,902,8,22,27,37,30,26,50551,3873
67,Louisiana,16267,17613,6157,7948,156,174,404,405,607,619,58,82,21,13,9,7,50540,3436
19,Connecticut,15678,15473,3170,2939,80,63,1335,1376,4332,4175,750,706,132,121,81,87,50498,976
46,Louisiana,15147,15052,7257,8441,178,188,628,648,1468,1110,130,110,54,40,24,21,50496,2365
55,Oregon,20280,20578,598,433,348,378,1274,1522,2348,2090,51,53,191,145,35,55,50379,2843
46,Oregon,19125,18638,668,482,359,319,1663,2042,3301,3011,82,82,247,196,65,68,50348,2384
73,Alabama,18711,21592,3729,5043,164,173,174,247,220,228,17,26,3,7,4,6,50344,3724
73,Minnesota,22413,24957,452,599,138,208,427,528,279,284,10,12,9,12,7,8,50343,3747
2,Oklahoma,13730,12873,2760,2578,3162,3093,789,684,3599,3508,378,373,1385,1294,63,55,50324,139
67,Kentucky,21525,24244,1428,1865,70,70,198,269,266,260,12,16,11,6,12,9,50261,3435
58,Oklahoma,18710,19546,1800,1881,1826,2273,455,553,1453,1243,39,47,124,144,28,19,50141,2995
82,Ohio,18554,25961,1554,2727,41,54,284,308,203,354,11,30,5,14,7,4,50111,4218
57,Oklahoma,18486,19369,1721,1869,2033,2222,506,599,1488,1411,35,50,118,141,14,14,50076,2944
62,Connecticut,19364,20283,1938,2368,61,64,744,799,1789,2007,209,235,47,39,27,26,50000,3169
50,Connecticut,16634,17445,2592,3011,64,60,1234,1364,3132,3340,333,472,113,83,58,46,49981,2557
14,Oregon,16975,16055,910,898,367,379,1380,1397,5237,4990,185,184,383,306,121,112,49879,752
47,Oregon,18875,18714,605,479,311,334,1725,2087,3024,2901,96,102,264,222,53,82,49874,2435
30,Nevada,11218,10460,3190,3164,253,291,2547,2731,7320,6739,361,375,319,231,252,221,49672,1559
16,Oregon,17114,16177,840,858,365,363,1445,1496,5023,4782,170,159,353,315,90,102,49652,854
82,Illinois,16038,22234,2022,3740,34,44,1011,1311,1270,1698,42,72,29,38,16,21,49620,4196
18,Utah,19296,18305,484,410,268,258,988,892,4095,3793,137,121,203,204,70,95,49619,963
71,Alabama,17479,20103,4488,6093,155,150,182,291,261,270,25,38,9,10,1,3,49558,3622
1,Oklahoma,13928,13336,2938,2760,2913,2783,776,693,3467,3458,361,293,816,771,93,82,49468,88
29,Nevada,10862,10317,3255,3164,242,300,2526,2768,7300,6979,360,354,281,258,225,218,49409,1508
27,Utah,19010,18215,636,439,331,327,1402,1174,3705,3427,114,105,188,157,72,64,49366,1422
10,Oregon,16778,15891,917,913,343,351,1370,1326,5177,4966,180,145,383,376,140,105,49361,548
17,Oregon,17063,16118,858,822,387,354,1532,1508,4895,4654,157,130,363,318,100,97,49356,905
20,Utah,16850,20005,585,434,283,282,999,1126,3987,3992,106,147,181,212,89,77,49355,1065
84,Pennsylvania,17460,26438,1167,2227,25,38,412,495,356,501,61,73,11,16,2,7,49289,4323
15,Oregon,16838,15918,974,847,346,383,1416,1386,5104,4760,178,161,361,337,88,107,49204,803
78,Arizona,19058,21533,444,561,370,634,450,594,2273,2973,37,28,70,106,28,31,49190,3981
72,Minnesota,21907,23962,562,643,149,210,459,630,275,300,15,18,5,9,7,11,49162,3696
72,Colorado,19883,21497,630,647,134,164,511,728,2215,2405,46,36,98,122,17,28,49161,3678
3,Utah,18778,17826,425,403,253,255,1003,981,4111,3927,153,124,281,295,141,146,49102,198
9,Oregon,16697,16017,883,905,387,383,1359,1457,4843,4656,160,165,474,450,128,125,49089,497
69,Oregon,20870,23322,345,288,249,278,770,1048,853,905,13,18,45,45,16,18,49083,3557
80,North Carolina,17105,21860,3013,4827,180,277,365,427,379,501,27,47,13,13,8,10,49052,4114
11,Oregon,16774,15784,897,934,363,332,1293,1366,5123,4902,212,169,334,337,113,113,49046,599
74,Tennessee,19583,22747,2198,2996,84,79,251,349,304,372,15,23,6,12,4,6,49029,3817
18,Connecticut,15152,14818,3065,3021,65,58,1245,1275,4249,4113,778,757,128,133,72,71,49000,925
61,Oklahoma,18285,19801,1649,1887,1818,2072,429,482,1154,1101,34,45,98,101,10,6,48972,3148
56,Oklahoma,17609,18819,1730,1871,1992,2192,549,629,1545,1475,55,47,133,131,20,15,48812,2893
72,Alabama,17504,20377,4134,5442,163,166,169,272,253,235,29,34,7,8,2,10,48805,3673
68,Kentucky,20888,23734,1393,1674,69,70,155,246,270,230,16,10,14,9,6,5,48789,3486
